latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
47.3241,34.8793,338.9,1.3,1.1,2023-08-07,0837,Terra,MODIS,87,61.03,305.1,44.4,D,0
47.3211,34.8954,329.5,1.3,1.1,2023-08-07,0837,Terra,MODIS,79,61.03,302.6,26.4,D,0
47.3181,34.9116,317.3,1.3,1.1,2023-08-07,0837,Terra,MODIS,36,61.03,302,8.9,D,0
47.3145,34.8754,326.2,1.3,1.1,2023-08-07,0837,Terra,MODIS,60,61.03,306.2,19.2,D,0
47.3115,34.8915,337.8,1.3,1.1,2023-08-07,0837,Terra,MODIS,87,61.03,304.6,42.6,D,0
47.3084,34.9077,319.7,1.3,1.1,2023-08-07,0837,Terra,MODIS,57,61.03,302.6,11.6,D,0
47.2265,35.1202,320.8,1.3,1.1,2023-08-07,0837,Terra,MODIS,58,61.03,303.5,12.2,D,0
47.299,34.6805,320.8,1.2,1.1,2023-08-07,0837,Terra,MODIS,64,61.03,304.2,11.6,D,0
47.2961,34.6963,322.3,1.2,1.1,2023-08-07,0837,Terra,MODIS,68,61.03,303.5,13.3,D,0
47.4476,33.6149,322.7,1.1,1.1,2023-08-07,0837,Terra,MODIS,70,61.03,303.1,12.7,D,0
47.5308,32.8476,321.3,1.1,1,2023-08-07,0837,Terra,MODIS,64,61.03,303.3,9.9,D,0
47.5285,32.8614,327.7,1.1,1,2023-08-07,0837,Terra,MODIS,78,61.03,301.5,18,D,0
47.0489,35.4958,321.2,1.4,1.2,2023-08-07,0837,Terra,MODIS,64,61.03,303.9,14.4,D,0
46.9419,35.9256,326.9,1.4,1.2,2023-08-07,0837,Terra,MODIS,75,61.03,304.7,21.4,D,0
46.9476,35.9213,328,1.4,1.2,2023-08-07,0837,Terra,MODIS,76,61.03,305.6,23.2,D,0
47.2111,34.4146,351.5,1.2,1.1,2023-08-07,0837,Terra,MODIS,95,61.03,304.3,72.9,D,0
47.2083,34.4301,355.9,1.2,1.1,2023-08-07,0837,Terra,MODIS,98,61.03,305.4,86.7,D,0
47.2016,34.4109,324.2,1.2,1.1,2023-08-07,0837,Terra,MODIS,71,61.03,304.2,15.3,D,0
47.1988,34.4264,325.2,1.2,1.1,2023-08-07,0837,Terra,MODIS,72,61.03,304.5,16.8,D,0
47.3293,33.3282,319.4,1.1,1.1,2023-08-07,0837,Terra,MODIS,59,61.03,302.2,7.6,D,0
47.1566,33.502,319.5,1.1,1.1,2023-08-07,0837,Terra,MODIS,47,61.03,305,6.8,D,0
47.0979,33.6663,320.1,1.2,1.1,2023-08-07,0837,Terra,MODIS,61,61.03,305.3,8.5,D,0
47.3546,32.1046,330,1,1,2023-08-07,0837,Terra,MODIS,81,61.03,302.7,21.1,D,0
47.1631,33.1486,321.2,1.1,1.1,2023-08-07,0837,Terra,MODIS,56,61.03,303.3,9.4,D,0
47.5717,30.4537,319.1,1,1,2023-08-07,0837,Terra,MODIS,66,61.03,297.7,11.1,D,0
47.5441,30.1949,317.2,1,1,2023-08-07,0837,Terra,MODIS,66,61.03,297.6,9.5,D,0
46.831,34.4922,319,1.3,1.1,2023-08-07,0837,Terra,MODIS,45,61.03,304.4,7.4,D,0
46.9758,33.407,324.8,1.1,1.1,2023-08-07,0837,Terra,MODIS,64,61.03,308.2,11.5,D,0
47.1948,31.939,318.7,1,1,2023-08-07,0837,Terra,MODIS,60,61.03,302.3,7,D,0
46.7041,34.3362,341.1,1.2,1.1,2023-08-07,0837,Terra,MODIS,88,61.03,305.7,43.6,D,0
46.7012,34.3517,322.8,1.2,1.1,2023-08-07,0837,Terra,MODIS,48,61.03,306.5,10,D,0
46.5993,34.217,321.6,1.2,1.1,2023-08-07,0837,Terra,MODIS,63,61.03,301.8,11.4,D,0
46.7772,32.5511,321.1,1.1,1,2023-08-07,0837,Terra,MODIS,67,61.03,304.9,8.5,D,0
46.7502,32.4838,319.9,1.1,1,2023-08-07,0837,Terra,MODIS,45,61.03,303.2,8,D,0
46.7479,32.4974,327.8,1.1,1,2023-08-07,0837,Terra,MODIS,77,61.03,304.8,17.6,D,0
46.288,34.9847,327.9,1.3,1.1,2023-08-07,0837,Terra,MODIS,76,61.03,306.6,21.3,D,0
46.914,31.1803,324.3,1,1,2023-08-07,0837,Terra,MODIS,65,61.03,303,12.1,D,0
46.912,31.1932,325.3,1,1,2023-08-07,0837,Terra,MODIS,72,61.03,298.9,13.1,D,0
46.6195,32.9292,318.3,1.1,1.1,2023-08-07,0837,Terra,MODIS,49,61.03,299.2,8.1,D,0
46.4207,34.0539,332,1.2,1.1,2023-08-07,0837,Terra,MODIS,81,61.03,305.4,27.1,D,0
46.3983,34.177,322.3,1.2,1.1,2023-08-07,0837,Terra,MODIS,67,61.03,301.9,12.1,D,0
46.3238,34.4677,322.5,1.3,1.1,2023-08-07,0837,Terra,MODIS,67,61.03,305.2,12.3,D,0
47.0747,29.6578,317.9,1,1,2023-08-07,0837,Terra,MODIS,69,61.03,298.1,8.5,D,0
46.4939,32.8333,325.2,1.1,1,2023-08-07,0837,Terra,MODIS,70,61.03,302.8,15.2,D,0
46.4872,32.8161,323.9,1.1,1,2023-08-07,0837,Terra,MODIS,71,61.03,304.4,13.7,D,0
46.4848,32.83,339.8,1.1,1,2023-08-07,0837,Terra,MODIS,88,61.03,303.2,38.6,D,0
46.0265,34.4365,336.1,1.3,1.1,2023-08-07,0837,Terra,MODIS,0,61.03,307,39.2,D,0
46.0235,34.4525,326.2,1.3,1.1,2023-08-07,0837,Terra,MODIS,57,61.03,304.5,20,D,0
45.4655,29.3164,320.1,1,1,2023-08-07,0838,Terra,MODIS,39,61.03,302.1,8.6,D,0
45.4673,29.3039,324.4,1,1,2023-08-07,0838,Terra,MODIS,69,61.03,300.9,12.1,D,0
46.5964,34.2065,321.4,1.1,1,2023-08-07,1110,Aqua,MODIS,48,61.03,307.2,6.4,D,0
46.4779,32.835,347.4,1,1,2023-08-07,1110,Aqua,MODIS,92,61.03,304.2,46.9,D,0
46.4761,32.8219,344.4,1,1,2023-08-07,1110,Aqua,MODIS,90,61.03,306.9,41,D,0
46.4863,32.826,339.7,1,1,2023-08-07,1110,Aqua,MODIS,87,61.03,307.6,32.5,D,0
46.6983,34.3651,325.5,1.1,1.1,2023-08-07,1110,Aqua,MODIS,66,61.03,309.3,9.4,D,0
46.1639,32.9006,332,1,1,2023-08-07,1110,Aqua,MODIS,79,61.03,307.4,21.5,D,0
45.229,33.1604,333,1,1,2023-08-07,1110,Aqua,MODIS,73,61.03,307.8,18.2,D,0
45.4621,29.3023,327.6,1.1,1,2023-08-07,1110,Aqua,MODIS,71,61.03,304,16.3,D,0
46.3172,34.4634,330.8,1.1,1.1,2023-08-07,1110,Aqua,MODIS,78,61.03,309.5,17.5,D,0
46.324,34.4694,324.9,1.1,1.1,2023-08-07,1110,Aqua,MODIS,63,61.03,309.7,10.4,D,0
46.4263,34.6815,324.4,1.1,1.1,2023-08-07,1110,Aqua,MODIS,50,61.03,307.6,11.9,D,0
46.3223,34.4552,322.7,1.1,1.1,2023-08-07,1110,Aqua,MODIS,52,61.03,307.9,7.1,D,0
46.1486,32.5159,318.4,1,1,2023-08-07,1110,Aqua,MODIS,27,61.03,304.3,4.9,D,0
50.2259,36.8371,315.3,1.6,1.2,2023-08-07,1111,Aqua,MODIS,49,61.03,301.2,9.6,D,0
46.9428,35.9211,330.6,1.3,1.1,2023-08-07,1111,Aqua,MODIS,76,61.03,311,18.9,D,0
46.9508,35.9138,330.7,1.3,1.1,2023-08-07,1111,Aqua,MODIS,76,61.03,310.2,19.5,D,0
46.5307,31.7401,324.2,1,1,2023-08-07,1111,Aqua,MODIS,62,61.03,307,9.9,D,0
46.7515,32.944,329.7,1,1,2023-08-07,1111,Aqua,MODIS,58,61.03,308,14.6,D,0
47.2342,36.8283,328,1.4,1.2,2023-08-07,1111,Aqua,MODIS,68,61.03,306,20.9,D,0
46.8134,33.0729,328.6,1,1,2023-08-07,1111,Aqua,MODIS,74,61.03,308.5,14.3,D,0
47.2158,36.3148,325.1,1.3,1.1,2023-08-07,1111,Aqua,MODIS,66,61.03,306.7,14.1,D,0
47.226,36.3125,357,1.3,1.1,2023-08-07,1111,Aqua,MODIS,98,61.03,307.6,98.4,D,0
47.2242,36.295,367.6,1.3,1.1,2023-08-07,1111,Aqua,MODIS,100,61.03,310.1,144,D,0
47.008,34.253,327.5,1.1,1.1,2023-08-07,1111,Aqua,MODIS,73,61.03,308.2,14.2,D,0
46.8964,33.1404,327.7,1,1,2023-08-07,1111,Aqua,MODIS,60,61.03,310.7,12.2,D,0
46.8946,33.127,331.8,1,1,2023-08-07,1111,Aqua,MODIS,79,61.03,310.6,18.3,D,0
46.8929,33.1135,325.8,1,1,2023-08-07,1111,Aqua,MODIS,39,61.03,309.3,9.9,D,0
46.9386,33.3249,323.6,1.1,1,2023-08-07,1111,Aqua,MODIS,64,61.03,309.3,7.4,D,0
47.1623,35.0386,336.2,1.2,1.1,2023-08-07,1111,Aqua,MODIS,84,61.03,307.1,32,D,0
47.2185,35.0836,328.5,1.2,1.1,2023-08-07,1111,Aqua,MODIS,72,61.03,310,18.3,D,0
47.361,36.361,320.1,1.4,1.2,2023-08-07,1111,Aqua,MODIS,43,61.03,304.8,9.6,D,0
47.2282,35.0813,326.2,1.2,1.1,2023-08-07,1111,Aqua,MODIS,64,61.03,306.8,14.6,D,0
47.1665,34.5327,350.1,1.1,1.1,2023-08-07,1111,Aqua,MODIS,94,61.03,310.2,59.3,D,0
47.5616,37.8192,334,1.6,1.2,2023-08-07,1111,Aqua,MODIS,82,61.03,301.8,46.9,D,0
47.5727,37.8169,329.4,1.6,1.2,2023-08-07,1111,Aqua,MODIS,76,61.03,302,34.2,D,0
47.5752,37.8309,323.6,1.6,1.2,2023-08-07,1111,Aqua,MODIS,67,61.03,301,21.4,D,0
47.5734,37.8098,322,1.6,1.2,2023-08-07,1111,Aqua,MODIS,63,61.03,301.8,18.4,D,0
47.3097,34.8951,325.8,1.2,1.1,2023-08-07,1111,Aqua,MODIS,58,61.03,309.2,15.3,D,0
47.1537,33.4951,324.3,1.1,1,2023-08-07,1111,Aqua,MODIS,61,61.03,307.6,8.9,D,0
47.1743,33.1572,326.1,1,1,2023-08-07,1111,Aqua,MODIS,67,61.03,307.5,12,D,0
47.6343,36.1379,335.7,1.3,1.1,2023-08-07,1111,Aqua,MODIS,84,61.03,304.6,38.6,D,0
47.6445,36.1357,324.9,1.3,1.1,2023-08-07,1111,Aqua,MODIS,43,61.03,304.5,16.5,D,0
47.3899,33.5336,343.4,1.1,1,2023-08-07,1111,Aqua,MODIS,90,61.03,308.9,37.7,D,0
47.3201,32.5732,344.4,1,1,2023-08-07,1111,Aqua,MODIS,91,61.03,303.3,42.3,D,0
47.3183,32.5599,324.1,1,1,2023-08-07,1111,Aqua,MODIS,59,61.03,303.2,11.2,D,0
47.7906,36.4848,345.5,1.4,1.2,2023-08-07,1111,Aqua,MODIS,92,61.03,306.3,68.7,D,0
47.7888,36.4664,350.5,1.4,1.2,2023-08-07,1111,Aqua,MODIS,95,61.03,307.6,83.9,D,0
47.6796,34.7476,324.3,1.2,1.1,2023-08-07,1111,Aqua,MODIS,58,61.03,304.3,11.5,D,0
47.6778,34.732,337.7,1.2,1.1,2023-08-07,1111,Aqua,MODIS,86,61.03,305.6,34,D,0
47.2689,30.3945,345.7,1,1,2023-08-07,1111,Aqua,MODIS,93,61.03,303,45.7,D,0
48.0629,36.4634,317.8,1.4,1.2,2023-08-07,1111,Aqua,MODIS,52,61.03,301.2,10.1,D,0
47.7862,33.9187,323.4,1.1,1.1,2023-08-07,1111,Aqua,MODIS,31,61.03,302.4,12.4,D,0
48.3137,39.1007,319.7,1.9,1.3,2023-08-07,1111,Aqua,MODIS,53,61.03,301,19,D,0
48.3173,39.0954,318.6,1.9,1.3,2023-08-07,1111,Aqua,MODIS,45,61.03,300.7,16,D,0
47.5162,30.9266,322.2,1,1,2023-08-07,1111,Aqua,MODIS,34,61.03,300.4,13.3,D,0
48.4749,38.4567,318.7,1.8,1.3,2023-08-07,1111,Aqua,MODIS,49,61.03,301.5,14.6,D,0
48.4109,37.5299,322.3,1.6,1.2,2023-08-07,1111,Aqua,MODIS,25,61.03,302.4,16.3,D,0
48.422,37.5277,325.7,1.6,1.2,2023-08-07,1111,Aqua,MODIS,66,61.03,303.6,23.7,D,0
48.0383,33.7283,323.8,1.1,1,2023-08-07,1111,Aqua,MODIS,66,61.03,303,15.2,D,0
48.3515,36.5185,319.2,1.4,1.2,2023-08-07,1111,Aqua,MODIS,54,61.03,300.5,11.8,D,0
48.6368,37.6498,320.9,1.6,1.3,2023-08-07,1111,Aqua,MODIS,63,61.03,301.7,16.8,D,0
47.7755,29.9383,316.9,1,1,2023-08-07,1111,Aqua,MODIS,48,61.03,299.4,8.6,D,0
47.7843,29.9353,325.5,1,1,2023-08-07,1111,Aqua,MODIS,77,61.03,301.4,16.8,D,0
48.0997,31.3789,328.6,1,1,2023-08-07,1111,Aqua,MODIS,81,61.03,300.5,22.5,D,0
48.8179,36.6232,318.1,1.5,1.2,2023-08-07,1111,Aqua,MODIS,57,61.03,297.6,12,D,0
48.2089,31.1665,314.3,1,1,2023-08-07,1111,Aqua,MODIS,47,61.03,298,6.8,D,0
48.2879,31.3344,312.5,1,1,2023-08-07,1111,Aqua,MODIS,50,61.03,292.6,6.5,D,0
48.9586,35.2943,322.9,1.3,1.1,2023-08-07,1111,Aqua,MODIS,70,61.03,299.5,16.2,D,0
49.0303,33.8071,321.6,1.1,1.1,2023-08-07,1111,Aqua,MODIS,30,61.03,304.3,9.2,D,0
48.8805,32.2159,313.2,1,1,2023-08-07,1111,Aqua,MODIS,35,61.03,297,5.7,D,0
50.2241,36.8447,317.2,1.6,1.2,2023-08-07,1111,Aqua,MODIS,50,61.03,302.3,12.4,D,0
50.2565,31.2408,312.5,1,1,2023-08-07,1112,Aqua,MODIS,66,61.03,293.1,7.2,D,0
48.9474,35.3886,303.8,3.6,1.8,2023-08-07,1808,Terra,MODIS,57,61.03,291.4,33.1,N,0
48.9348,35.3435,308,3.6,1.8,2023-08-07,1808,Terra,MODIS,73,61.03,291.5,50.1,N,0
46.6433,31.5606,304.3,1.4,1.2,2023-08-07,1945,Terra,MODIS,59,61.03,291.6,9.8,N,0
48.9165,35.5717,340.3,2.5,1.5,2023-08-07,1945,Terra,MODIS,100,61.03,291.4,164.8,N,0
48.903,35.5732,315.2,2.5,1.5,2023-08-07,1945,Terra,MODIS,91,61.03,291.4,51.7,N,0
48.9013,35.5401,304,2.5,1.5,2023-08-07,1945,Terra,MODIS,58,61.03,290.2,22.1,N,0
48.9148,35.5385,318,2.5,1.5,2023-08-07,1945,Terra,MODIS,96,61.03,290.4,59.5,N,0
47.1663,30.1641,300.4,1.3,1.1,2023-08-07,1945,Terra,MODIS,26,61.03,287.9,6.7,N,0
48.1263,37.0718,303.5,3.7,1.8,2023-08-07,2306,Aqua,MODIS,56,61.03,288.7,47.8,N,0
48.1338,37.0677,300.8,3.7,1.8,2023-08-07,2306,Aqua,MODIS,34,61.03,288.7,37.9,N,0
48.9645,35.3069,314.9,2.3,1.5,2023-08-08,0739,Terra,MODIS,48,61.03,298.3,26.5,D,0
49.0955,39.7815,325.6,1.4,1.2,2023-08-08,0739,Terra,MODIS,57,61.03,307,20.1,D,0
48.9678,35.3003,311.6,2.3,1.5,2023-08-08,0739,Terra,MODIS,33,61.03,298.2,19.1,D,0
48.9547,35.2987,316.6,2.3,1.5,2023-08-08,0739,Terra,MODIS,69,61.03,297.2,34.2,D,0
48.4572,37.55,327.3,1.7,1.3,2023-08-08,0739,Terra,MODIS,62,61.03,304.7,36.3,D,0
46.3218,34.0708,321.1,2.5,1.5,2023-08-08,0740,Terra,MODIS,51,61.03,302,26.9,D,0
47.5853,35.9651,314.6,2.1,1.4,2023-08-08,0740,Terra,MODIS,47,61.03,299.9,16.5,D,0
47.3103,36.4186,321,1.9,1.4,2023-08-08,0740,Terra,MODIS,54,61.03,303.8,21.8,D,0
47.2999,36.3918,348.6,1.9,1.4,2023-08-08,0740,Terra,MODIS,94,61.03,305,129.3,D,0
47.2982,36.4171,337.4,1.9,1.4,2023-08-08,0740,Terra,MODIS,87,61.03,303.2,76.3,D,0
47.2085,37.5906,324.1,1.7,1.3,2023-08-08,0740,Terra,MODIS,71,61.03,303.6,20.8,D,0
47.2878,36.3901,338.1,1.9,1.4,2023-08-08,0740,Terra,MODIS,87,61.03,303.7,80.2,D,0
47.286,36.4155,319.3,1.9,1.4,2023-08-08,0740,Terra,MODIS,24,61.03,302.9,18.9,D,0
47.2459,36.8734,321.1,1.8,1.3,2023-08-08,0740,Terra,MODIS,47,61.03,302.9,15.7,D,0
46.9567,31.2055,320.7,3.7,1.8,2023-08-08,0740,Terra,MODIS,65,61.03,295.4,72.5,D,0
46.6347,34.2868,320.5,2.5,1.5,2023-08-08,0740,Terra,MODIS,65,61.03,297.4,31.6,D,0
46.3867,34.1434,323.9,2.5,1.5,2023-08-08,0740,Terra,MODIS,72,61.03,304.1,40.4,D,0
46.3668,34.493,331.6,2.4,1.5,2023-08-08,0740,Terra,MODIS,82,61.03,303.4,73,D,0
48.6426,37.2055,311.8,4.7,2,2023-08-08,0917,Terra,MODIS,46,61.03,295.5,39.2,D,0
48.6436,37.1987,312.6,4.7,2,2023-08-08,0917,Terra,MODIS,63,61.03,295.7,47.4,D,0
49.2296,32.5068,305.5,2.7,1.6,2023-08-08,0917,Terra,MODIS,26,61.03,289,12.2,D,2
47.3143,34.8524,319.7,4.1,1.9,2023-08-08,0917,Terra,MODIS,59,61.03,297.3,84.7,D,0
47.3092,34.8448,318.9,4.1,1.9,2023-08-08,0917,Terra,MODIS,60,61.03,296,79.8,D,0
45.8801,34.7522,311,2.7,1.6,2023-08-08,1014,Aqua,MODIS,41,61.03,299.8,28.6,D,3
49.0873,39.7792,330.3,1.3,1.1,2023-08-08,1015,Aqua,MODIS,71,61.03,310.3,24.3,D,0
48.0907,36.9615,323,1.8,1.3,2023-08-08,1015,Aqua,MODIS,73,61.03,298,31.8,D,0
48.2533,37.8675,317.5,1.6,1.2,2023-08-08,1015,Aqua,MODIS,45,61.03,300.2,15.9,D,0
48.0212,38.9747,325.6,1.5,1.2,2023-08-08,1015,Aqua,MODIS,72,61.03,305.7,20.3,D,0
47.2957,36.4155,341.6,2,1.4,2023-08-08,1015,Aqua,MODIS,85,61.03,301.2,107.1,D,0
49.7054,37.6451,320.2,1.5,1.2,2023-08-08,1015,Aqua,MODIS,71,61.03,304.4,18.9,D,2
48.9507,35.2774,311.7,2.1,1.4,2023-08-08,1015,Aqua,MODIS,43,61.03,299.2,15.3,D,0
48.9082,35.2109,317,2.1,1.4,2023-08-08,1015,Aqua,MODIS,68,61.03,298.6,30.3,D,0
48.9073,35.2158,316.7,2.1,1.4,2023-08-08,1015,Aqua,MODIS,67,61.03,298.6,30.3,D,0
48.3354,33.4496,311.4,2.7,1.6,2023-08-08,1015,Aqua,MODIS,46,61.03,294.3,18.8,D,0
48.344,33.4831,315.4,2.6,1.6,2023-08-08,1015,Aqua,MODIS,60,61.03,294.9,29,D,2
47.7215,38.7348,323.2,1.5,1.2,2023-08-08,1015,Aqua,MODIS,65,61.03,306.8,15.9,D,0
49.9972,35.6371,309.7,1.8,1.3,2023-08-08,1015,Aqua,MODIS,49,61.03,296.7,13,D,0
49.7431,37.641,313.4,1.5,1.2,2023-08-08,1015,Aqua,MODIS,51,61.03,299.2,9.6,D,0
49.7407,37.6493,315.6,1.5,1.2,2023-08-08,1015,Aqua,MODIS,48,61.03,299.6,11.8,D,0
50.5643,33.0992,305.7,2.3,1.5,2023-08-08,1016,Aqua,MODIS,52,61.03,293,14.2,D,0
46.9312,34.691,330.5,4,1.9,2023-08-08,1152,Aqua,MODIS,83,61.03,299.2,152.4,D,0
46.9324,34.7433,328.8,4,1.9,2023-08-08,1152,Aqua,MODIS,82,61.03,297.8,137.3,D,0
46.9413,34.6992,334.2,4,1.9,2023-08-08,1152,Aqua,MODIS,86,61.03,298.1,186.1,D,0
46.9246,34.7,319.8,4,1.9,2023-08-08,1152,Aqua,MODIS,37,61.03,299,62.7,D,0
48.1371,35.9496,312.7,4.7,2,2023-08-08,1153,Aqua,MODIS,55,61.03,294.6,55.1,D,0
48.1394,35.9547,312.3,4.7,2,2023-08-08,1153,Aqua,MODIS,50,61.03,294.8,48.7,D,0
46.4298,33.6548,307.7,1.6,1.2,2023-08-08,1847,Terra,MODIS,72,61.03,288.1,17.3,N,0
46.4258,33.6348,309.9,1.6,1.2,2023-08-08,1847,Terra,MODIS,79,61.03,289,20.3,N,0
46.6488,34.7309,307.5,1.4,1.2,2023-08-08,1847,Terra,MODIS,72,61.03,290.1,12.8,N,0
46.6454,34.7133,301.4,1.4,1.2,2023-08-08,1847,Terra,MODIS,14,61.03,290.6,6.8,N,0
46.4301,33.6484,315.7,1.6,1.2,2023-08-08,1847,Terra,MODIS,92,61.03,288.7,28,N,0
47.1465,36.7474,304.6,1.1,1.1,2023-08-08,1847,Terra,MODIS,47,61.03,287.6,8.2,N,0
49.2796,36.2753,305.4,1.1,1,2023-08-08,1848,Terra,MODIS,64,61.03,289.1,8.5,N,0
48.6989,35.8544,306.4,1.2,1.1,2023-08-08,1848,Terra,MODIS,68,61.03,288.9,9.8,N,0
48.9753,36.9868,307.9,1.1,1,2023-08-08,1848,Terra,MODIS,73,61.03,289.8,9.1,N,0
48.9777,37.001,301.1,1.1,1,2023-08-08,1848,Terra,MODIS,12,61.03,289.6,4.6,N,0
48.7016,35.8697,304.3,1.2,1.1,2023-08-08,1848,Terra,MODIS,59,61.03,289.1,8.2,N,0
48.3682,35.8824,300.9,1.2,1.1,2023-08-08,1848,Terra,MODIS,35,61.03,289.3,5.4,N,0
48.1652,36.6783,302,1.1,1.1,2023-08-08,1848,Terra,MODIS,46,61.03,291.2,5.1,N,0
47.9507,36.1546,301.8,1.2,1.1,2023-08-08,1848,Terra,MODIS,45,61.03,290.5,6.2,N,0
48.2149,38.2447,303.9,1,1,2023-08-08,1848,Terra,MODIS,57,61.03,292.7,5.2,N,2
47.4043,37.8396,322.1,1.1,1,2023-08-08,1848,Terra,MODIS,100,61.03,292.3,20.7,N,0
47.3953,37.8428,327.1,1.1,1,2023-08-08,1848,Terra,MODIS,100,61.03,292.9,27.2,N,0
47.3975,37.8563,308.9,1.1,1,2023-08-08,1848,Terra,MODIS,76,61.03,291.9,9,N,0
48.7734,35.6868,304.5,1.2,1.1,2023-08-08,1848,Terra,MODIS,60,61.03,289.2,8.1,N,0
48.7761,35.7023,310.3,1.2,1.1,2023-08-08,1848,Terra,MODIS,80,61.03,289.7,12.9,N,0
48.9843,36.9833,304.8,1.1,1,2023-08-08,1848,Terra,MODIS,35,61.03,288.7,7.5,N,0
48.9866,36.9975,302.1,1.1,1,2023-08-08,1848,Terra,MODIS,16,61.03,288.6,5.7,N,0
47.8812,35.197,301.4,1.3,1.1,2023-08-08,2348,Aqua,MODIS,41,61.03,288.1,7.9,N,2
52.0539,33.0386,307.1,1.1,1.1,2023-08-09,0819,Terra,MODIS,63,61.03,289.4,6.6,D,0
48.4996,36.6531,317.7,1,1,2023-08-09,0820,Terra,MODIS,59,61.03,300.5,9,D,0
48.4974,36.6667,320.9,1,1,2023-08-09,0820,Terra,MODIS,64,61.03,302,11.7,D,0
48.2202,38.2503,317.5,1.1,1.1,2023-08-09,0820,Terra,MODIS,55,61.03,301.3,11.3,D,2
48.3726,36.6293,336.7,1,1,2023-08-09,0820,Terra,MODIS,88,61.03,301.2,33.6,D,0
48.2493,36.9262,315.4,1.1,1,2023-08-09,0820,Terra,MODIS,47,61.03,300.2,7,D,0
48.3695,35.8857,313,1,1,2023-08-09,0820,Terra,MODIS,62,61.03,298.9,7.5,D,0
48.1862,37.0202,320.4,1.1,1,2023-08-09,0820,Terra,MODIS,63,61.03,301.9,11.4,D,0
48.1839,37.034,341.4,1.1,1,2023-08-09,0820,Terra,MODIS,90,61.03,304.9,41.8,D,0
48.1775,37.0251,331.9,1.1,1,2023-08-09,0820,Terra,MODIS,84,61.03,301.2,26.1,D,0
48.1752,37.0389,327.4,1.1,1,2023-08-09,0820,Terra,MODIS,80,61.03,302.6,21.5,D,0
48.1641,36.9909,321.8,1.1,1,2023-08-09,0820,Terra,MODIS,68,61.03,303,12.8,D,0
48.0568,36.9018,318.2,1.1,1,2023-08-09,0820,Terra,MODIS,62,61.03,300.6,10.2,D,0
47.9348,37.1296,318,1.1,1,2023-08-09,0820,Terra,MODIS,59,61.03,305.6,10.5,D,0
48.0354,36.053,323.8,1,1,2023-08-09,0820,Terra,MODIS,57,61.03,300.6,14.2,D,0
47.6165,38.3616,336.5,1.2,1.1,2023-08-09,0820,Terra,MODIS,86,61.03,305.9,36.6,D,0
47.6137,38.3768,342.2,1.2,1.1,2023-08-09,0820,Terra,MODIS,78,61.03,303.6,47.9,D,0
47.8613,36.2676,334.2,1,1,2023-08-09,0820,Terra,MODIS,86,61.03,304.6,26.9,D,0
47.8795,35.1921,319.9,1,1,2023-08-09,0820,Terra,MODIS,69,61.03,300.6,11.8,D,2
47.787,35.7951,320.9,1,1,2023-08-09,0820,Terra,MODIS,72,61.03,301.4,10.4,D,0
48.5165,29.5832,370.9,1.4,1.2,2023-08-09,0820,Terra,MODIS,100,61.03,297.4,178.9,D,0
48.5148,29.6012,354.7,1.3,1.2,2023-08-09,0820,Terra,MODIS,98,61.03,299.2,105.4,D,0
47.6922,36.0415,324.6,1,1,2023-08-09,0820,Terra,MODIS,74,61.03,305,13.8,D,0
47.6901,36.0548,323.4,1,1,2023-08-09,0820,Terra,MODIS,66,61.03,302.7,12.6,D,0
47.3882,37.841,328.2,1.1,1.1,2023-08-09,0820,Terra,MODIS,44,61.03,303.1,17.2,D,0
47.3845,37.8338,322.3,1.1,1.1,2023-08-09,0820,Terra,MODIS,66,61.03,301.1,12.5,D,0
47.6303,35.9027,312.8,1,1,2023-08-09,0820,Terra,MODIS,43,61.03,301.2,5,D,0
47.4022,37.015,314.4,1.1,1,2023-08-09,0820,Terra,MODIS,34,61.03,301.6,6,D,0
47.4347,36.7637,343.6,1.1,1,2023-08-09,0820,Terra,MODIS,91,61.03,303.9,45.4,D,0
47.428,36.7468,338.1,1.1,1,2023-08-09,0820,Terra,MODIS,88,61.03,303.6,32.4,D,0
47.4257,36.7605,379.4,1.1,1,2023-08-09,0820,Terra,MODIS,100,61.03,306.8,155.4,D,0
47.4235,36.7741,341.9,1.1,1,2023-08-09,0820,Terra,MODIS,90,61.03,302.3,42,D,0
47.4168,36.7572,336.3,1.1,1,2023-08-09,0820,Terra,MODIS,86,61.03,299.1,31.9,D,0
47.2357,37.4417,318.9,1.1,1.1,2023-08-09,0820,Terra,MODIS,62,61.03,302.2,8.6,D,0
47.2332,37.456,331.8,1.1,1.1,2023-08-09,0820,Terra,MODIS,82,61.03,302.3,26.5,D,0
47.3421,36.2468,314.9,1,1,2023-08-09,0820,Terra,MODIS,44,61.03,301.6,4.7,D,0
47.2146,36.8474,315.9,1.1,1,2023-08-09,0820,Terra,MODIS,39,61.03,303,5.6,D,0
47.2558,36.4862,318.9,1.1,1,2023-08-09,0820,Terra,MODIS,66,61.03,301.8,10,D,0
47.1298,36.7382,323.3,1.1,1,2023-08-09,0820,Terra,MODIS,72,61.03,304.2,14.1,D,0
47.3109,34.8288,316,1,1,2023-08-09,0820,Terra,MODIS,44,61.03,302.7,7,D,0
46.9104,35.9143,319.2,1,1,2023-08-09,0820,Terra,MODIS,58,61.03,305.5,6.2,D,0
